timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-09T22:48:48,Baseline_Inference,665a519c-4d02-4dad-bd32-4cf2d1f725ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9683292910049204,6.710548118990737e-08,2.26071552752791e-08,0.3515,0.0046,3.0,9.675916249913522e-09,1.947401481064541e-09,8.243558999917392e-08,9.405890773015198e-08,0.0,India,IND,maharashtra,macOS-26.3.1-arm64-arm-64bit,3.10.20,3.2.3,10,Apple M4,1,Apple M4,72.8856,19.0748,16.0,machine,0,0,0,0,N,1.0,0.0,,
2026-03-09T22:49:45,Baseline_Inference,035b53e2-37f0-46e7-9759-2f4f26dc4cea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.987402166996617,7.240568119537986e-08,2.4237004978868605e-08,0.4128999999999999,0.0127,3.0,1.1637930583458202e-08,5.397993596077868e-09,8.445204917128042e-08,1.0148797335081649e-07,0.0,India,IND,maharashtra,macOS-26.3.1-arm64-arm-64bit,3.10.20,3.2.3,10,Apple M4,1,Apple M4,72.8856,19.0748,16.0,machine,0,0,0,0,N,1.0,0.0,,
2026-03-09T22:50:42,Baseline_Inference,710c0d07-44d1-4864-a25d-74b24feb5e89,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9602164999960223,5.5205098989804535e-08,1.8649007256691772e-08,0.0933,0.0055,3.0,2.268373510692375e-09,2.317738894166218e-09,7.27925341683052e-08,7.737864657316379e-08,0.0,India,IND,maharashtra,macOS-26.3.1-arm64-arm-64bit,3.10.20,3.2.3,10,Apple M4,1,Apple M4,72.8856,19.0748,16.0,machine,0,0,0,0,N,1.0,0.0,,
2026-03-09T22:51:34,Baseline_Inference,72b098c6-ff51-4113-8120-67a3d831f2ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.953327208000701,6.31166348669002e-08,2.1371365386102258e-08,0.24089999999999998,0.0027999999999999995,3.0,6.497700344386733e-09,1.1836831152290363e-09,8.078652750555193e-08,8.846791096516769e-08,0.0,India,IND,maharashtra,macOS-26.3.1-arm64-arm-64bit,3.10.20,3.2.3,10,Apple M4,1,Apple M4,72.8856,19.0748,16.0,machine,0,0,0,0,N,1.0,0.0,,
